[Sat Feb  4 00:00:36 2017] Report del giorno Saturday February 04 2017 -- INVIATO a centraline@googlegroups.com
01:27-Sat-Feb-04-2017 PM10  |   8.43 |  10.35 |  14.55 |   7.60 |   0.00 |   0.00 |
01:27-Sat-Feb-04-2017 PM2.5 |   4.06 |   4.39 |   5.08 |   3.92 |   0.00 |   0.00 |
01:32-Sat-Feb-04-2017 PM10  |   8.63 |  10.30 |  14.55 |   7.60 |   0.00 |   0.00 |
01:32-Sat-Feb-04-2017 PM2.5 |   4.00 |   4.37 |   5.08 |   3.92 |   0.00 |   0.00 |
01:33-Sat-Feb-04-2017 PM10  |   8.03 |  10.23 |  14.55 |   7.60 |   0.00 |   0.00 |
01:33-Sat-Feb-04-2017 PM2.5 |   3.96 |   4.36 |   5.08 |   3.92 |   0.00 |   0.00 |
01:38-Sat-Feb-04-2017 PM10  |   7.68 |  10.15 |  14.55 |   7.60 |   0.00 |   0.00 |
01:38-Sat-Feb-04-2017 PM2.5 |   3.70 |   4.34 |   5.08 |   3.70 |   0.00 |   0.00 |
01:39-Sat-Feb-04-2017 PM10  |   7.68 |  10.08 |  14.55 |   7.60 |   0.00 |   0.00 |
01:39-Sat-Feb-04-2017 PM2.5 |   3.70 |   4.32 |   5.08 |   3.70 |   0.00 |   0.00 |
01:40-Sat-Feb-04-2017 PM10  |   7.28 |  10.01 |  14.55 |   7.28 |   0.00 |   0.00 |
01:40-Sat-Feb-04-2017 PM2.5 |   3.55 |   4.30 |   5.08 |   3.55 |   0.00 |   0.00 |
01:45-Sat-Feb-04-2017 PM10  |   9.52 |   9.99 |  14.55 |   7.28 |   0.00 |   0.00 |
01:45-Sat-Feb-04-2017 PM2.5 |   3.78 |   4.29 |   5.08 |   3.55 |   0.00 |   0.00 |
01:46-Sat-Feb-04-2017 PM10  |  10.76 |  10.01 |  14.55 |   7.28 |   0.00 |   0.00 |
01:46-Sat-Feb-04-2017 PM2.5 |   3.96 |   4.28 |   5.08 |   3.55 |   0.00 |   0.00 |
01:52-Sat-Feb-04-2017 PM10  |   9.81 |  10.01 |  14.55 |   7.28 |   0.00 |   0.00 |
01:52-Sat-Feb-04-2017 PM2.5 |   4.45 |   4.28 |   5.08 |   3.55 |   0.00 |   0.00 |
01:53-Sat-Feb-04-2017 PM10  |   7.82 |   9.95 |  14.55 |   7.28 |   0.00 |   0.00 |
01:53-Sat-Feb-04-2017 PM2.5 |   3.80 |   4.27 |   5.08 |   3.55 |   0.00 |   0.00 |
01:58-Sat-Feb-04-2017 PM10  |   8.26 |   9.91 |  14.55 |   7.28 |   0.00 |   0.00 |
01:58-Sat-Feb-04-2017 PM2.5 |   4.04 |   4.27 |   5.08 |   3.55 |   0.00 |   0.00 |
01:59-Sat-Feb-04-2017 PM10  |   8.16 |   9.87 |  14.55 |   7.28 |   0.00 |   0.00 |
01:59-Sat-Feb-04-2017 PM2.5 |   4.03 |   4.26 |   5.08 |   3.55 |   0.00 |   0.00 |
02:04-Sat-Feb-04-2017 PM10  |   8.37 |   9.84 |  14.55 |   7.28 |   0.00 |   0.00 |
02:04-Sat-Feb-04-2017 PM2.5 |   4.16 |   4.26 |   5.08 |   3.55 |   0.00 |   0.00 |
02:05-Sat-Feb-04-2017 PM10  |  10.51 |   9.85 |  14.55 |   7.28 |   0.00 |   0.00 |
02:05-Sat-Feb-04-2017 PM2.5 |   4.05 |   4.25 |   5.08 |   3.55 |   0.00 |   0.00 |
02:10-Sat-Feb-04-2017 PM10  |   9.19 |   9.84 |  14.55 |   7.28 |   0.00 |   0.00 |
02:10-Sat-Feb-04-2017 PM2.5 |   4.36 |   4.26 |   5.08 |   3.55 |   0.00 |   0.00 |
02:11-Sat-Feb-04-2017 PM10  |   9.19 |   9.82 |  14.55 |   7.28 |   0.00 |   0.00 |
02:11-Sat-Feb-04-2017 PM2.5 |   4.36 |   4.26 |   5.08 |   3.55 |   0.00 |   0.00 |
02:12-Sat-Feb-04-2017 PM10  |  13.33 |   9.90 |  14.55 |   7.28 |   0.00 |   0.00 |
02:12-Sat-Feb-04-2017 PM2.5 |   3.78 |   4.25 |   5.08 |   3.55 |   0.00 |   0.00 |
02:17-Sat-Feb-04-2017 PM10  |  10.39 |   9.91 |  14.55 |   7.28 |   0.00 |   0.00 |
02:17-Sat-Feb-04-2017 PM2.5 |   3.83 |   4.24 |   5.08 |   3.55 |   0.00 |   0.00 |
02:18-Sat-Feb-04-2017 PM10  |   7.39 |   9.86 |  14.55 |   7.28 |   0.00 |   0.00 |
02:18-Sat-Feb-04-2017 PM2.5 |   3.49 |   4.22 |   5.08 |   3.49 |   0.00 |   0.00 |
02:23-Sat-Feb-04-2017 PM10  |   8.25 |   9.82 |  14.55 |   7.28 |   0.00 |   0.00 |
02:23-Sat-Feb-04-2017 PM2.5 |   3.69 |   4.21 |   5.08 |   3.49 |   0.00 |   0.00 |
02:24-Sat-Feb-04-2017 PM10  |   7.79 |   9.78 |  14.55 |   7.28 |   0.00 |   0.00 |
02:24-Sat-Feb-04-2017 PM2.5 |   3.77 |   4.20 |   5.08 |   3.49 |   0.00 |   0.00 |
02:29-Sat-Feb-04-2017 PM10  |   8.53 |   9.76 |  14.55 |   7.28 |   0.00 |   0.00 |
02:29-Sat-Feb-04-2017 PM2.5 |   3.64 |   4.19 |   5.08 |   3.49 |   0.00 |   0.00 |
02:30-Sat-Feb-04-2017 PM10  |   8.61 |   9.74 |  14.55 |   7.28 |   0.00 |   0.00 |
02:30-Sat-Feb-04-2017 PM2.5 |   3.52 |   4.18 |   5.08 |   3.49 |   0.00 |   0.00 |
02:35-Sat-Feb-04-2017 PM10  |   9.28 |   9.73 |  14.55 |   7.28 |   0.00 |   0.00 |
02:35-Sat-Feb-04-2017 PM2.5 |   3.64 |   4.17 |   5.08 |   3.49 |   0.00 |   0.00 |
02:36-Sat-Feb-04-2017 PM10  |   7.28 |   9.68 |  14.55 |   7.28 |   0.00 |   0.00 |
02:36-Sat-Feb-04-2017 PM2.5 |   3.65 |   4.16 |   5.08 |   3.49 |   0.00 |   0.00 |
02:41-Sat-Feb-04-2017 PM10  |   8.20 |   9.66 |  14.55 |   7.28 |   0.00 |   0.00 |
02:41-Sat-Feb-04-2017 PM2.5 |   3.60 |   4.15 |   5.08 |   3.49 |   0.00 |   0.00 |
02:42-Sat-Feb-04-2017 PM10  |   8.20 |   9.63 |  14.55 |   7.28 |   0.00 |   0.00 |
02:42-Sat-Feb-04-2017 PM2.5 |   3.60 |   4.14 |   5.08 |   3.49 |   0.00 |   0.00 |
02:43-Sat-Feb-04-2017 PM10  |   7.26 |   9.59 |  14.55 |   7.26 |   0.00 |   0.00 |
02:43-Sat-Feb-04-2017 PM2.5 |   3.60 |   4.13 |   5.08 |   3.49 |   0.00 |   0.00 |
02:48-Sat-Feb-04-2017 PM10  |   7.61 |   9.56 |  14.55 |   7.26 |   0.00 |   0.00 |
02:48-Sat-Feb-04-2017 PM2.5 |   3.41 |   4.12 |   5.08 |   3.41 |   0.00 |   0.00 |
02:49-Sat-Feb-04-2017 PM10  |  10.09 |   9.57 |  14.55 |   7.26 |   0.00 |   0.00 |
02:49-Sat-Feb-04-2017 PM2.5 |   3.79 |   4.11 |   5.08 |   3.41 |   0.00 |   0.00 |
02:54-Sat-Feb-04-2017 PM10  |  11.08 |   9.59 |  14.55 |   7.26 |   0.00 |   0.00 |
02:54-Sat-Feb-04-2017 PM2.5 |   3.71 |   4.11 |   5.08 |   3.41 |   0.00 |   0.00 |
02:55-Sat-Feb-04-2017 PM10  |  10.91 |   9.61 |  14.55 |   7.26 |   0.00 |   0.00 |
02:55-Sat-Feb-04-2017 PM2.5 |   3.47 |   4.10 |   5.08 |   3.41 |   0.00 |   0.00 |
03:00-Sat-Feb-04-2017 PM10  |   9.12 |   9.61 |  14.55 |   7.26 |   0.00 |   0.00 |
03:00-Sat-Feb-04-2017 PM2.5 |   3.30 |   4.08 |   5.08 |   3.30 |   0.00 |   0.00 |
03:01-Sat-Feb-04-2017 PM10  |   9.36 |   9.60 |  14.55 |   7.26 |   0.00 |   0.00 |
03:01-Sat-Feb-04-2017 PM2.5 |   3.59 |   4.08 |   5.08 |   3.30 |   0.00 |   0.00 |
03:06-Sat-Feb-04-2017 PM10  |   8.97 |   9.59 |  14.55 |   7.26 |   0.00 |   0.00 |
03:06-Sat-Feb-04-2017 PM2.5 |   3.39 |   4.07 |   5.08 |   3.30 |   0.00 |   0.00 |
03:07-Sat-Feb-04-2017 PM10  |   7.96 |   9.57 |  14.55 |   7.26 |   0.00 |   0.00 |
03:07-Sat-Feb-04-2017 PM2.5 |   3.39 |   4.06 |   5.08 |   3.30 |   0.00 |   0.00 |
03:12-Sat-Feb-04-2017 PM10  |  11.93 |   9.60 |  14.55 |   7.26 |   0.00 |   0.00 |
03:12-Sat-Feb-04-2017 PM2.5 |   3.52 |   4.05 |   5.08 |   3.30 |   0.00 |   0.00 |
03:13-Sat-Feb-04-2017 PM10  |  11.93 |   9.64 |  14.55 |   7.26 |   0.00 |   0.00 |
03:13-Sat-Feb-04-2017 PM2.5 |   3.52 |   4.04 |   5.08 |   3.30 |   0.00 |   0.00 |
03:14-Sat-Feb-04-2017 PM10  |   9.71 |   9.64 |  14.55 |   7.26 |   0.00 |   0.00 |
03:14-Sat-Feb-04-2017 PM2.5 |   3.85 |   4.04 |   5.08 |   3.30 |   0.00 |   0.00 |
03:19-Sat-Feb-04-2017 PM10  |   8.26 |   9.62 |  14.55 |   7.26 |   0.00 |   0.00 |
03:19-Sat-Feb-04-2017 PM2.5 |   3.63 |   4.03 |   5.08 |   3.30 |   0.00 |   0.00 |
03:20-Sat-Feb-04-2017 PM10  |   8.27 |   9.60 |  14.55 |   7.26 |   0.00 |   0.00 |
03:20-Sat-Feb-04-2017 PM2.5 |   3.32 |   4.02 |   5.08 |   3.30 |   0.00 |   0.00 |
03:25-Sat-Feb-04-2017 PM10  |   8.11 |   9.58 |  14.55 |   7.26 |   0.00 |   0.00 |
03:25-Sat-Feb-04-2017 PM2.5 |   3.49 |   4.01 |   5.08 |   3.30 |   0.00 |   0.00 |
03:26-Sat-Feb-04-2017 PM10  |   6.72 |   9.54 |  14.55 |   6.72 |   0.00 |   0.00 |
03:26-Sat-Feb-04-2017 PM2.5 |   3.06 |   4.00 |   5.08 |   3.06 |   0.00 |   0.00 |
03:31-Sat-Feb-04-2017 PM10  |   7.55 |   9.51 |  14.55 |   6.72 |   0.00 |   0.00 |
03:31-Sat-Feb-04-2017 PM2.5 |   3.24 |   3.99 |   5.08 |   3.06 |   0.00 |   0.00 |
03:32-Sat-Feb-04-2017 PM10  |  10.21 |   9.52 |  14.55 |   6.72 |   0.00 |   0.00 |
03:32-Sat-Feb-04-2017 PM2.5 |   3.57 |   3.99 |   5.08 |   3.06 |   0.00 |   0.00 |
03:37-Sat-Feb-04-2017 PM10  |   8.76 |   9.51 |  14.55 |   6.72 |   0.00 |   0.00 |
03:37-Sat-Feb-04-2017 PM2.5 |   3.26 |   3.98 |   5.08 |   3.06 |   0.00 |   0.00 |
03:38-Sat-Feb-04-2017 PM10  |   6.92 |   9.48 |  14.55 |   6.72 |   0.00 |   0.00 |
03:38-Sat-Feb-04-2017 PM2.5 |   2.88 |   3.96 |   5.08 |   2.88 |   0.00 |   0.00 |
03:43-Sat-Feb-04-2017 PM10  |   7.24 |   9.45 |  14.55 |   6.72 |   0.00 |   0.00 |
03:43-Sat-Feb-04-2017 PM2.5 |   3.14 |   3.95 |   5.08 |   2.88 |   0.00 |   0.00 |
03:44-Sat-Feb-04-2017 PM10  |   7.24 |   9.42 |  14.55 |   6.72 |   0.00 |   0.00 |
03:44-Sat-Feb-04-2017 PM2.5 |   3.14 |   3.94 |   5.08 |   2.88 |   0.00 |   0.00 |
03:45-Sat-Feb-04-2017 PM10  |   8.82 |   9.41 |  14.55 |   6.72 |   0.00 |   0.00 |
03:45-Sat-Feb-04-2017 PM2.5 |   3.28 |   3.93 |   5.08 |   2.88 |   0.00 |   0.00 |
03:50-Sat-Feb-04-2017 PM10  |   7.45 |   9.39 |  14.55 |   6.72 |   0.00 |   0.00 |
03:50-Sat-Feb-04-2017 PM2.5 |   3.01 |   3.92 |   5.08 |   2.88 |   0.00 |   0.00 |
03:51-Sat-Feb-04-2017 PM10  |   9.42 |   9.39 |  14.55 |   6.72 |   0.00 |   0.00 |
03:51-Sat-Feb-04-2017 PM2.5 |   3.25 |   3.91 |   5.08 |   2.88 |   0.00 |   0.00 |
03:56-Sat-Feb-04-2017 PM10  |   6.73 |   9.36 |  14.55 |   6.72 |   0.00 |   0.00 |
03:56-Sat-Feb-04-2017 PM2.5 |   3.12 |   3.90 |   5.08 |   2.88 |   0.00 |   0.00 |
03:57-Sat-Feb-04-2017 PM10  |   6.84 |   9.33 |  14.55 |   6.72 |   0.00 |   0.00 |
03:57-Sat-Feb-04-2017 PM2.5 |   2.99 |   3.89 |   5.08 |   2.88 |   0.00 |   0.00 |
04:02-Sat-Feb-04-2017 PM10  |   5.90 |   9.29 |  14.55 |   5.90 |   0.00 |   0.00 |
04:02-Sat-Feb-04-2017 PM2.5 |   3.26 |   3.89 |   5.08 |   2.88 |   0.00 |   0.00 |
04:03-Sat-Feb-04-2017 PM10  |   6.77 |   9.26 |  14.55 |   5.90 |   0.00 |   0.00 |
04:03-Sat-Feb-04-2017 PM2.5 |   2.88 |   3.87 |   5.08 |   2.88 |   0.00 |   0.00 |
04:08-Sat-Feb-04-2017 PM10  |   6.19 |   9.22 |  14.55 |   5.90 |   0.00 |   0.00 |
04:08-Sat-Feb-04-2017 PM2.5 |   3.11 |   3.86 |   5.08 |   2.88 |   0.00 |   0.00 |
04:09-Sat-Feb-04-2017 PM10  |   6.62 |   9.19 |  14.55 |   5.90 |   0.00 |   0.00 |
04:09-Sat-Feb-04-2017 PM2.5 |   3.09 |   3.86 |   5.08 |   2.88 |   0.00 |   0.00 |
04:14-Sat-Feb-04-2017 PM10  |   6.79 |   9.17 |  14.55 |   5.90 |   0.00 |   0.00 |
04:14-Sat-Feb-04-2017 PM2.5 |   2.84 |   3.84 |   5.08 |   2.84 |   0.00 |   0.00 |
04:15-Sat-Feb-04-2017 PM10  |   6.79 |   9.14 |  14.55 |   5.90 |   0.00 |   0.00 |
04:15-Sat-Feb-04-2017 PM2.5 |   2.84 |   3.83 |   5.08 |   2.84 |   0.00 |   0.00 |
04:16-Sat-Feb-04-2017 PM10  |   8.44 |   9.13 |  14.55 |   5.90 |   0.00 |   0.00 |
04:16-Sat-Feb-04-2017 PM2.5 |   3.05 |   3.82 |   5.08 |   2.84 |   0.00 |   0.00 |
04:21-Sat-Feb-04-2017 PM10  |   9.19 |   9.13 |  14.55 |   5.90 |   0.00 |   0.00 |
04:21-Sat-Feb-04-2017 PM2.5 |   3.27 |   3.82 |   5.08 |   2.84 |   0.00 |   0.00 |
04:22-Sat-Feb-04-2017 PM10  |   7.22 |   9.11 |  14.55 |   5.90 |   0.00 |   0.00 |
04:22-Sat-Feb-04-2017 PM2.5 |   2.66 |   3.81 |   5.08 |   2.66 |   0.00 |   0.00 |
04:27-Sat-Feb-04-2017 PM10  |   7.48 |   9.09 |  14.55 |   5.90 |   0.00 |   0.00 |
04:27-Sat-Feb-04-2017 PM2.5 |   3.12 |   3.80 |   5.08 |   2.66 |   0.00 |   0.00 |
04:28-Sat-Feb-04-2017 PM10  |   9.86 |   9.10 |  14.55 |   5.90 |   0.00 |   0.00 |
04:28-Sat-Feb-04-2017 PM2.5 |   3.06 |   3.79 |   5.08 |   2.66 |   0.00 |   0.00 |
04:33-Sat-Feb-04-2017 PM10  |   7.05 |   9.08 |  14.55 |   5.90 |   0.00 |   0.00 |
04:33-Sat-Feb-04-2017 PM2.5 |   3.06 |   3.78 |   5.08 |   2.66 |   0.00 |   0.00 |
04:34-Sat-Feb-04-2017 PM10  |   5.86 |   9.05 |  14.55 |   5.86 |   0.00 |   0.00 |
04:34-Sat-Feb-04-2017 PM2.5 |   2.88 |   3.77 |   5.08 |   2.66 |   0.00 |   0.00 |
04:39-Sat-Feb-04-2017 PM10  |   6.10 |   9.02 |  14.55 |   5.86 |   0.00 |   0.00 |
04:39-Sat-Feb-04-2017 PM2.5 |   2.97 |   3.77 |   5.08 |   2.66 |   0.00 |   0.00 |
04:40-Sat-Feb-04-2017 PM10  |   7.85 |   9.01 |  14.55 |   5.86 |   0.00 |   0.00 |
04:40-Sat-Feb-04-2017 PM2.5 |   2.94 |   3.76 |   5.08 |   2.66 |   0.00 |   0.00 |
04:45-Sat-Feb-04-2017 PM10  |   8.01 |   9.00 |  14.55 |   5.86 |   0.00 |   0.00 |
04:45-Sat-Feb-04-2017 PM2.5 |   2.96 |   3.75 |   5.08 |   2.66 |   0.00 |   0.00 |
04:46-Sat-Feb-04-2017 PM10  |   8.01 |   8.99 |  14.55 |   5.86 |   0.00 |   0.00 |
04:46-Sat-Feb-04-2017 PM2.5 |   2.96 |   3.74 |   5.08 |   2.66 |   0.00 |   0.00 |
04:47-Sat-Feb-04-2017 PM10  |   7.01 |   8.97 |  14.55 |   5.86 |   0.00 |   0.00 |
04:47-Sat-Feb-04-2017 PM2.5 |   2.86 |   3.73 |   5.08 |   2.66 |   0.00 |   0.00 |
04:52-Sat-Feb-04-2017 PM10  |   5.77 |   8.94 |  14.55 |   5.77 |   0.00 |   0.00 |
04:52-Sat-Feb-04-2017 PM2.5 |   2.89 |   3.72 |   5.08 |   2.66 |   0.00 |   0.00 |
04:53-Sat-Feb-04-2017 PM10  |   6.02 |   8.91 |  14.55 |   5.77 |   0.00 |   0.00 |
04:53-Sat-Feb-04-2017 PM2.5 |   2.97 |   3.72 |   5.08 |   2.66 |   0.00 |   0.00 |
04:58-Sat-Feb-04-2017 PM10  |  10.98 |   8.93 |  14.55 |   5.77 |   0.00 |   0.00 |
04:58-Sat-Feb-04-2017 PM2.5 |   2.93 |   3.71 |   5.08 |   2.66 |   0.00 |   0.00 |
04:59-Sat-Feb-04-2017 PM10  |   6.76 |   8.91 |  14.55 |   5.77 |   0.00 |   0.00 |
04:59-Sat-Feb-04-2017 PM2.5 |   2.78 |   3.70 |   5.08 |   2.66 |   0.00 |   0.00 |
05:04-Sat-Feb-04-2017 PM10  |   5.14 |   8.87 |  14.55 |   5.14 |   0.00 |   0.00 |
05:04-Sat-Feb-04-2017 PM2.5 |   2.80 |   3.69 |   5.08 |   2.66 |   0.00 |   0.00 |
05:05-Sat-Feb-04-2017 PM10  |   6.86 |   8.85 |  14.55 |   5.14 |   0.00 |   0.00 |
05:05-Sat-Feb-04-2017 PM2.5 |   2.87 |   3.69 |   5.08 |   2.66 |   0.00 |   0.00 |
05:10-Sat-Feb-04-2017 PM10  |   6.64 |   8.83 |  14.55 |   5.14 |   0.00 |   0.00 |
05:10-Sat-Feb-04-2017 PM2.5 |   2.72 |   3.68 |   5.08 |   2.66 |   0.00 |   0.00 |
05:11-Sat-Feb-04-2017 PM10  |   6.21 |   8.81 |  14.55 |   5.14 |   0.00 |   0.00 |
05:11-Sat-Feb-04-2017 PM2.5 |   2.86 |   3.67 |   5.08 |   2.66 |   0.00 |   0.00 |
05:12-Sat-Feb-04-2017 PM10  |   6.21 |   8.79 |  14.55 |   5.14 |   0.00 |   0.00 |
05:12-Sat-Feb-04-2017 PM2.5 |   2.86 |   3.66 |   5.08 |   2.66 |   0.00 |   0.00 |
05:16-Sat-Feb-04-2017 PM10  |   6.31 |   8.76 |  14.55 |   5.14 |   0.00 |   0.00 |
05:16-Sat-Feb-04-2017 PM2.5 |   2.77 |   3.65 |   5.08 |   2.66 |   0.00 |   0.00 |
05:17-Sat-Feb-04-2017 PM10  |   6.31 |   8.74 |  14.55 |   5.14 |   0.00 |   0.00 |
05:17-Sat-Feb-04-2017 PM2.5 |   2.77 |   3.65 |   5.08 |   2.66 |   0.00 |   0.00 |
05:18-Sat-Feb-04-2017 PM10  |  10.57 |   8.76 |  14.55 |   5.14 |   0.00 |   0.00 |
05:18-Sat-Feb-04-2017 PM2.5 |   2.95 |   3.64 |   5.08 |   2.66 |   0.00 |   0.00 |
05:23-Sat-Feb-04-2017 PM10  |   5.72 |   8.73 |  14.55 |   5.14 |   0.00 |   0.00 |
05:23-Sat-Feb-04-2017 PM2.5 |   2.81 |   3.63 |   5.08 |   2.66 |   0.00 |   0.00 |
