[Sun Feb  5 00:00:33 2017] Report del giorno Sunday February 05 2017 -- INVIATO a centraline@googlegroups.com
02:43-Sun-Feb-05-2017 PM2.5 |   4.50 |   4.41 |   4.98 |   3.87 |   0.00 |   0.00 |
02:44-Sun-Feb-05-2017 PM10  |  13.51 |  14.13 |  18.16 |  10.85 |   0.00 |   0.00 |
02:44-Sun-Feb-05-2017 PM2.5 |   4.39 |   4.41 |   4.98 |   3.87 |   0.00 |   0.00 |
02:49-Sun-Feb-05-2017 PM10  |  14.19 |  14.14 |  18.16 |  10.85 |   0.00 |   0.00 |
02:49-Sun-Feb-05-2017 PM2.5 |   4.43 |   4.41 |   4.98 |   3.87 |   0.00 |   0.00 |
02:50-Sun-Feb-05-2017 PM10  |  13.61 |  14.13 |  18.16 |  10.85 |   0.00 |   0.00 |
02:50-Sun-Feb-05-2017 PM2.5 |   4.03 |   4.41 |   4.98 |   3.87 |   0.00 |   0.00 |
02:55-Sun-Feb-05-2017 PM10  |  11.39 |  14.08 |  18.16 |  10.85 |   0.00 |   0.00 |
02:55-Sun-Feb-05-2017 PM2.5 |   4.19 |   4.40 |   4.98 |   3.87 |   0.00 |   0.00 |
02:56-Sun-Feb-05-2017 PM10  |  13.27 |  14.07 |  18.16 |  10.85 |   0.00 |   0.00 |
02:56-Sun-Feb-05-2017 PM2.5 |   4.50 |   4.40 |   4.98 |   3.87 |   0.00 |   0.00 |
03:01-Sun-Feb-05-2017 PM10  |  14.77 |  14.08 |  18.16 |  10.85 |   0.00 |   0.00 |
03:01-Sun-Feb-05-2017 PM2.5 |   4.09 |   4.40 |   4.98 |   3.87 |   0.00 |   0.00 |
03:02-Sun-Feb-05-2017 PM10  |  13.09 |  14.07 |  18.16 |  10.85 |   0.00 |   0.00 |
03:02-Sun-Feb-05-2017 PM2.5 |   4.54 |   4.40 |   4.98 |   3.87 |   0.00 |   0.00 |
03:07-Sun-Feb-05-2017 PM10  |  11.75 |  14.03 |  18.16 |  10.85 |   0.00 |   0.00 |
03:07-Sun-Feb-05-2017 PM2.5 |   4.03 |   4.40 |   4.98 |   3.87 |   0.00 |   0.00 |
03:08-Sun-Feb-05-2017 PM10  |  15.67 |  14.06 |  18.16 |  10.85 |   0.00 |   0.00 |
03:08-Sun-Feb-05-2017 PM2.5 |   4.58 |   4.40 |   4.98 |   3.87 |   0.00 |   0.00 |
03:13-Sun-Feb-05-2017 PM10  |  12.08 |  14.03 |  18.16 |  10.85 |   0.00 |   0.00 |
03:13-Sun-Feb-05-2017 PM2.5 |   4.44 |   4.40 |   4.98 |   3.87 |   0.00 |   0.00 |
03:14-Sun-Feb-05-2017 PM10  |  12.08 |  14.00 |  18.16 |  10.85 |   0.00 |   0.00 |
03:14-Sun-Feb-05-2017 PM2.5 |   4.44 |   4.40 |   4.98 |   3.87 |   0.00 |   0.00 |
03:15-Sun-Feb-05-2017 PM10  |  11.77 |  13.97 |  18.16 |  10.85 |   0.00 |   0.00 |
03:15-Sun-Feb-05-2017 PM2.5 |   3.93 |   4.39 |   4.98 |   3.87 |   0.00 |   0.00 |
03:20-Sun-Feb-05-2017 PM10  |  13.00 |  13.95 |  18.16 |  10.85 |   0.00 |   0.00 |
03:20-Sun-Feb-05-2017 PM2.5 |   4.11 |   4.39 |   4.98 |   3.87 |   0.00 |   0.00 |
03:21-Sun-Feb-05-2017 PM10  |  12.17 |  13.93 |  18.16 |  10.85 |   0.00 |   0.00 |
03:21-Sun-Feb-05-2017 PM2.5 |   4.29 |   4.39 |   4.98 |   3.87 |   0.00 |   0.00 |
03:26-Sun-Feb-05-2017 PM10  |  13.13 |  13.92 |  18.16 |  10.85 |   0.00 |   0.00 |
03:26-Sun-Feb-05-2017 PM2.5 |   4.06 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:27-Sun-Feb-05-2017 PM10  |  11.54 |  13.88 |  18.16 |  10.85 |   0.00 |   0.00 |
03:27-Sun-Feb-05-2017 PM2.5 |   4.28 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:32-Sun-Feb-05-2017 PM10  |  13.45 |  13.88 |  18.16 |  10.85 |   0.00 |   0.00 |
03:32-Sun-Feb-05-2017 PM2.5 |   4.41 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:33-Sun-Feb-05-2017 PM10  |  12.70 |  13.86 |  18.16 |  10.85 |   0.00 |   0.00 |
03:33-Sun-Feb-05-2017 PM2.5 |   4.47 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:38-Sun-Feb-05-2017 PM10  |  13.78 |  13.86 |  18.16 |  10.85 |   0.00 |   0.00 |
03:38-Sun-Feb-05-2017 PM2.5 |   4.57 |   4.39 |   4.98 |   3.87 |   0.00 |   0.00 |
03:39-Sun-Feb-05-2017 PM10  |  12.73 |  13.85 |  18.16 |  10.85 |   0.00 |   0.00 |
03:39-Sun-Feb-05-2017 PM2.5 |   4.14 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:40-Sun-Feb-05-2017 PM10  |  12.73 |  13.83 |  18.16 |  10.85 |   0.00 |   0.00 |
03:40-Sun-Feb-05-2017 PM2.5 |   4.14 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:45-Sun-Feb-05-2017 PM10  |  11.43 |  13.80 |  18.16 |  10.85 |   0.00 |   0.00 |
03:45-Sun-Feb-05-2017 PM2.5 |   4.19 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:46-Sun-Feb-05-2017 PM10  |  14.64 |  13.81 |  18.16 |  10.85 |   0.00 |   0.00 |
03:46-Sun-Feb-05-2017 PM2.5 |   4.23 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:51-Sun-Feb-05-2017 PM10  |  12.52 |  13.80 |  18.16 |  10.85 |   0.00 |   0.00 |
03:51-Sun-Feb-05-2017 PM2.5 |   4.45 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:52-Sun-Feb-05-2017 PM10  |  14.58 |  13.81 |  18.16 |  10.85 |   0.00 |   0.00 |
03:52-Sun-Feb-05-2017 PM2.5 |   4.73 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:57-Sun-Feb-05-2017 PM10  |  11.09 |  13.78 |  18.16 |  10.85 |   0.00 |   0.00 |
03:57-Sun-Feb-05-2017 PM2.5 |   4.05 |   4.38 |   4.98 |   3.87 |   0.00 |   0.00 |
03:58-Sun-Feb-05-2017 PM10  |  12.74 |  13.76 |  18.16 |  10.85 |   0.00 |   0.00 |
03:58-Sun-Feb-05-2017 PM2.5 |   4.11 |   4.37 |   4.98 |   3.87 |   0.00 |   0.00 |
04:03-Sun-Feb-05-2017 PM10  |  12.20 |  13.74 |  18.16 |  10.85 |   0.00 |   0.00 |
04:03-Sun-Feb-05-2017 PM2.5 |   4.13 |   4.37 |   4.98 |   3.87 |   0.00 |   0.00 |
04:04-Sun-Feb-05-2017 PM10  |  12.16 |  13.73 |  18.16 |  10.85 |   0.00 |   0.00 |
04:04-Sun-Feb-05-2017 PM2.5 |   4.33 |   4.37 |   4.98 |   3.87 |   0.00 |   0.00 |
04:09-Sun-Feb-05-2017 PM10  |  17.68 |  13.77 |  18.16 |  10.85 |   0.00 |   0.00 |
04:09-Sun-Feb-05-2017 PM2.5 |   4.73 |   4.37 |   4.98 |   3.87 |   0.00 |   0.00 |
04:10-Sun-Feb-05-2017 PM10  |  10.18 |  13.73 |  18.16 |  10.18 |   0.00 |   0.00 |
04:10-Sun-Feb-05-2017 PM2.5 |   3.84 |   4.37 |   4.98 |   3.84 |   0.00 |   0.00 |
04:11-Sun-Feb-05-2017 PM10  |  10.18 |  13.69 |  18.16 |  10.18 |   0.00 |   0.00 |
04:11-Sun-Feb-05-2017 PM2.5 |   3.84 |   4.36 |   4.98 |   3.84 |   0.00 |   0.00 |
04:16-Sun-Feb-05-2017 PM10  |   9.79 |  13.65 |  18.16 |   9.79 |   0.00 |   0.00 |
04:16-Sun-Feb-05-2017 PM2.5 |   3.89 |   4.36 |   4.98 |   3.84 |   0.00 |   0.00 |
04:17-Sun-Feb-05-2017 PM10  |   8.94 |  13.60 |  18.16 |   8.94 |   0.00 |   0.00 |
04:17-Sun-Feb-05-2017 PM2.5 |   3.69 |   4.35 |   4.98 |   3.69 |   0.00 |   0.00 |
04:22-Sun-Feb-05-2017 PM10  |  10.03 |  13.56 |  18.16 |   8.94 |   0.00 |   0.00 |
04:22-Sun-Feb-05-2017 PM2.5 |   4.18 |   4.35 |   4.98 |   3.69 |   0.00 |   0.00 |
04:23-Sun-Feb-05-2017 PM10  |  11.97 |  13.54 |  18.16 |   8.94 |   0.00 |   0.00 |
04:23-Sun-Feb-05-2017 PM2.5 |   3.98 |   4.34 |   4.98 |   3.69 |   0.00 |   0.00 |
04:28-Sun-Feb-05-2017 PM10  |  12.27 |  13.53 |  18.16 |   8.94 |   0.00 |   0.00 |
04:28-Sun-Feb-05-2017 PM2.5 |   4.07 |   4.34 |   4.98 |   3.69 |   0.00 |   0.00 |
04:29-Sun-Feb-05-2017 PM10  |  11.46 |  13.51 |  18.16 |   8.94 |   0.00 |   0.00 |
04:29-Sun-Feb-05-2017 PM2.5 |   4.21 |   4.34 |   4.98 |   3.69 |   0.00 |   0.00 |
04:34-Sun-Feb-05-2017 PM10  |  11.09 |  13.48 |  18.16 |   8.94 |   0.00 |   0.00 |
04:34-Sun-Feb-05-2017 PM2.5 |   3.87 |   4.34 |   4.98 |   3.69 |   0.00 |   0.00 |
04:35-Sun-Feb-05-2017 PM10  |  12.73 |  13.47 |  18.16 |   8.94 |   0.00 |   0.00 |
04:35-Sun-Feb-05-2017 PM2.5 |   4.19 |   4.33 |   4.98 |   3.69 |   0.00 |   0.00 |
04:40-Sun-Feb-05-2017 PM10  |  13.00 |  13.47 |  18.16 |   8.94 |   0.00 |   0.00 |
04:40-Sun-Feb-05-2017 PM2.5 |   4.10 |   4.33 |   4.98 |   3.69 |   0.00 |   0.00 |
04:41-Sun-Feb-05-2017 PM10  |  10.49 |  13.44 |  18.16 |   8.94 |   0.00 |   0.00 |
04:41-Sun-Feb-05-2017 PM2.5 |   3.79 |   4.33 |   4.98 |   3.69 |   0.00 |   0.00 |
04:42-Sun-Feb-05-2017 PM10  |  10.49 |  13.41 |  18.16 |   8.94 |   0.00 |   0.00 |
04:42-Sun-Feb-05-2017 PM2.5 |   3.79 |   4.32 |   4.98 |   3.69 |   0.00 |   0.00 |
04:47-Sun-Feb-05-2017 PM10  |  13.11 |  13.41 |  18.16 |   8.94 |   0.00 |   0.00 |
04:47-Sun-Feb-05-2017 PM2.5 |   3.83 |   4.32 |   4.98 |   3.69 |   0.00 |   0.00 |
04:48-Sun-Feb-05-2017 PM10  |  11.99 |  13.39 |  18.16 |   8.94 |   0.00 |   0.00 |
04:48-Sun-Feb-05-2017 PM2.5 |   3.84 |   4.31 |   4.98 |   3.69 |   0.00 |   0.00 |
04:53-Sun-Feb-05-2017 PM10  |  11.74 |  13.38 |  18.16 |   8.94 |   0.00 |   0.00 |
04:53-Sun-Feb-05-2017 PM2.5 |   4.23 |   4.31 |   4.98 |   3.69 |   0.00 |   0.00 |
04:54-Sun-Feb-05-2017 PM10  |  10.32 |  13.35 |  18.16 |   8.94 |   0.00 |   0.00 |
04:54-Sun-Feb-05-2017 PM2.5 |   3.97 |   4.31 |   4.98 |   3.69 |   0.00 |   0.00 |
04:59-Sun-Feb-05-2017 PM10  |  11.14 |  13.33 |  18.16 |   8.94 |   0.00 |   0.00 |
04:59-Sun-Feb-05-2017 PM2.5 |   3.99 |   4.30 |   4.98 |   3.69 |   0.00 |   0.00 |
05:00-Sun-Feb-05-2017 PM10  |  10.97 |  13.31 |  18.16 |   8.94 |   0.00 |   0.00 |
05:00-Sun-Feb-05-2017 PM2.5 |   4.21 |   4.30 |   4.98 |   3.69 |   0.00 |   0.00 |
05:05-Sun-Feb-05-2017 PM10  |  11.86 |  13.29 |  18.16 |   8.94 |   0.00 |   0.00 |
05:05-Sun-Feb-05-2017 PM2.5 |   4.08 |   4.30 |   4.98 |   3.69 |   0.00 |   0.00 |
05:06-Sun-Feb-05-2017 PM10  |  11.18 |  13.27 |  18.16 |   8.94 |   0.00 |   0.00 |
05:06-Sun-Feb-05-2017 PM2.5 |   3.99 |   4.30 |   4.98 |   3.69 |   0.00 |   0.00 |
05:11-Sun-Feb-05-2017 PM10  |  11.31 |  13.26 |  18.16 |   8.94 |   0.00 |   0.00 |
05:11-Sun-Feb-05-2017 PM2.5 |   3.92 |   4.29 |   4.98 |   3.69 |   0.00 |   0.00 |
05:12-Sun-Feb-05-2017 PM10  |  11.31 |  13.24 |  18.16 |   8.94 |   0.00 |   0.00 |
05:12-Sun-Feb-05-2017 PM2.5 |   3.92 |   4.29 |   4.98 |   3.69 |   0.00 |   0.00 |
05:13-Sun-Feb-05-2017 PM10  |  14.25 |  13.25 |  18.16 |   8.94 |   0.00 |   0.00 |
05:13-Sun-Feb-05-2017 PM2.5 |   4.60 |   4.29 |   4.98 |   3.69 |   0.00 |   0.00 |
05:18-Sun-Feb-05-2017 PM10  |  11.55 |  13.23 |  18.16 |   8.94 |   0.00 |   0.00 |
05:18-Sun-Feb-05-2017 PM2.5 |   3.73 |   4.29 |   4.98 |   3.69 |   0.00 |   0.00 |
05:19-Sun-Feb-05-2017 PM10  |  10.38 |  13.21 |  18.16 |   8.94 |   0.00 |   0.00 |
05:19-Sun-Feb-05-2017 PM2.5 |   3.67 |   4.28 |   4.98 |   3.67 |   0.00 |   0.00 |
05:24-Sun-Feb-05-2017 PM10  |  11.25 |  13.19 |  18.16 |   8.94 |   0.00 |   0.00 |
05:24-Sun-Feb-05-2017 PM2.5 |   3.94 |   4.28 |   4.98 |   3.67 |   0.00 |   0.00 |
